9.996503418891429238e-01,5.543838922939207123e-09,1.524678095330321881e+01,1.434876029717847556e+00,4.029138691528884486e+00,9.205099526326193660e-01,1.108675181861060732e+00,1.621655346561882638e+01,5.239599811840593979e+00,7.704485324857328621e+00,9.999982577244880266e-01,1.244442688202368906e-10,0.000000000000000000e+00,3.220204166995624733e-34,6.578609824431317366e-01,0.000000000000000000e+00,3.281907216392121907e+00,1.959961388317819051e-84,8.721461925773894563e+01,5.615929073653058617e-61,4.727004821638850638e-69,1.095692217822896471e-24,5.453155884847466367e-131,6.147509091389682740e-13,9.999981917235432061e-01,1.797565781347653519e-02,1.320917610944310594e+00,7.175724796764431979e+00,2.235719281836041628e+00,6.096086587916184740e+00,2.638583346419031572e-05,1.804594508897682271e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.512178564106661079e-12,9.285001809341046847e-04,0.000000000000000000e+00,1.035266617182039009e-63,0.000000000000000000e+00,4.540947559077211984e-129,1.446578929430232208e+01,6.854003384873360361e+00,4.776380369816576987e+00
1.607608851871788755e-12,9.999983867705939389e-01,2.457931361833862738e+01,5.281413741699914066e-01,2.459740165542498413e+00,7.949005045408942538e-02,1.690730378906324827e+00,1.260515648623374219e+01,8.919285979564008926e-01,2.858924705323530713e+00,1.128512069832506591e-05,9.999729753117705400e-01,0.000000000000000000e+00,1.511834923806105459e-109,4.116527748255351393e-01,0.000000000000000000e+00,4.643801754815562788e+00,3.252844086002266723e-191,5.472560847108949389e+01,8.572411086945060043e-155,1.407240734158598597e-167,5.347965577249327307e-01,9.962264676568842736e-01,1.435212402816046584e+01,7.368732367214382961e+00,2.838836155642989745e+00,3.306649438758849868e+00,1.557511954545823370e-173,4.430798417530484201e+00,6.613969415748007563e+00,2.177555773851305017e-294,4.108222290200703552e-04,1.051831766919903366e+01,3.017585708244692048e-08,0.000000000000000000e+00,4.079514219707683806e-30,4.303067662178100505e+01,4.660081277370066600e-07,6.537180351901849423e-24,0.000000000000000000e+00,1.885861408304197129e+00,9.991336874038504734e-03,2.320658245785341919e-29,7.428028462343869709e-01
1.073929684958820733e-65,1.613007150965159263e-06,1.828388684723869417e+01,9.273663768833513659e-25,1.537791851153257339e+00,4.400286702267188787e-28,1.356232599598508060e+00,1.044032342944361780e+01,8.686400872100916715e-01,2.245898985177009255e+00,1.997916669055818328e+00,4.011713982153202818e-04,0.000000000000000000e+00,2.640452107814779156e-228,1.085920883142885707e-01,0.000000000000000000e+00,2.352057228942348921e+00,0.000000000000000000e+00,4.623865076812375463e+01,4.868114061854114309e-292,1.558484790093557286e-309,1.026504793306948882e+00,1.001193910271748866e+00,1.171592149791570295e-83,1.139895696072326936e-01,7.871846984591330809e+00,2.125322101764856253e+00,7.591899631986646568e+01,1.251184384239071949e-04,9.943131597656440501e-01,8.293329920215038342e+00,3.346680119279199950e+00,0.000000000000000000e+00,1.734796613784049610e-41,0.000000000000000000e+00,1.221084591053626113e-187,2.501530462762650321e-03,9.118524053540720666e-74,8.663970904384276735e-28,1.868688709609628330e-213,9.982537100511722877e-25,1.004404014265795411e+02,8.005889160496329580e-182,3.769310183631170652e+00
2.670000124866264170e-162,6.977538282501009647e-50,2.063305829437048189e+01,1.037584145810017990e-15,1.398965732813983065e+00,2.522082784891703788e-01,5.960671141968918008e+00,7.906421307958575895e+00,1.982792018609305225e-20,8.948140880399902963e-01,2.073784246473938005e-03,9.996258487748399535e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.891407916407769729e+00,0.000000000000000000e+00,2.931924324284943761e+00,0.000000000000000000e+00,4.341290531706981426e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.796773245852435363e-01,3.532911466639836018e+00,2.702057519672739497e-05,4.041409170632398462e-01,6.712417438619732479e+01,1.711989586768417754e-02,9.433278349132324978e-09,2.481674620639191975e+00,3.987529921490550855e+00,8.744435089056759036e-01,0.000000000000000000e+00,1.051428952940688466e-03,3.693159541722365269e+00,0.000000000000000000e+00,2.358329232646200868e+00,2.639566751409843803e+01,2.074443566243597825e+00,9.664039650308714480e-01,2.905710916619409355e-33,1.990849154278864219e+00,1.588296459016334166e-03,3.964698442189907857e-01,3.642815942484431080e+00
3.780320845344342159e-302,1.127512610131610698e-136,1.368565900718481565e+01,9.918928482731063090e-01,2.602475330684264065e+00,2.747879858943320652e+00,3.817521883015059014e+00,1.447374864008896722e+01,1.018788463972391508e-54,9.949096682150248006e-01,2.673437657631550207e-03,9.995533435338742612e-01,0.000000000000000000e+00,1.501285575388255037e-213,1.203515807874294942e-14,0.000000000000000000e+00,1.999029072048957190e+00,0.000000000000000000e+00,4.590075401174625114e+01,4.374406077129578570e-261,0.000000000000000000e+00,9.746763626388099677e-01,1.998982105444939705e+00,0.000000000000000000e+00,9.359864962189034188e+00,9.147098994756188706e-01,2.036938098084057902e+00,7.154521539404355143e-21,9.930956926887724023e-01,1.645268456357574749e+01,8.924490513422250970e+00,7.904767755938548746e+00,9.205870798762670892e-01,3.326304006283558151e-54,0.000000000000000000e+00,8.099015552846511879e-08,8.278478099263672618e+00,4.539734706861910432e-29,5.669921393285158651e+00,1.080806064734976424e+00,6.946938152863714322e+01,1.214147156744280982e-27,2.987024037773652934e-199,2.607224032943682435e+00
1.679986986895831830e-162,6.777858200512619692e-267,6.585813561165556607e+00,8.107153557591733825e-03,8.982008420088772671e-04,3.792072171614401466e+00,2.390258589047083770e+00,1.095257040580727015e+01,3.380554083896454554e-08,4.999657741657285298e-02,9.973265648572480213e-01,4.466545088608594245e-04,0.000000000000000000e+00,1.977080349989839154e-99,2.078116050649481698e-57,0.000000000000000000e+00,1.999805126832688185e+00,0.000000000000000000e+00,2.698348999172019802e+01,1.556272837945655410e-132,0.000000000000000000e+00,4.569352806861255445e+00,4.339003426412452012e-26,2.111760225769258793e-69,2.715075112760685343e-14,5.028608796697312755e+00,5.156526613855181946e-35,1.191648095203168225e+02,1.471949717471720148e-36,2.881403834450479096e+00,1.108263015819202835e+00,9.848105261195521098e-01,0.000000000000000000e+00,2.434399509526712847e-14,0.000000000000000000e+00,3.557333349973026903e-176,4.581809699124555491e-01,2.438610555827401992e-34,1.195818332093921744e-11,3.439587948364483710e-215,1.387882347454791072e-03,1.649628196781183078e+02,1.054600340848871070e-307,9.798521127114154794e-01
8.009410271091464485e-66,4.215345923576791014e-272,9.348385762596256754e+00,9.999418825017404311e-01,7.927814821443330816e-10,1.357104431589986948e+00,4.760346416481779031e+00,1.461774982316219607e+01,3.000022576696063759e+00,1.025014468799810174e+01,1.971318111987207553e-14,5.276008689122947866e-24,0.000000000000000000e+00,9.685910944110831928e-29,3.335656988561859723e-09,0.000000000000000000e+00,2.000189437657840852e+00,0.000000000000000000e+00,7.580361179762326174e+01,2.059701610831090149e-47,0.000000000000000000e+00,4.414992142663193064e+00,1.495931938110144200e-16,1.505717294202238676e+01,2.435243310460857735e+00,7.130434036245396623e-01,9.735785724417777010e-01,5.252197357634196394e-53,1.213003479038540500e-01,9.825677304048422656e+00,5.243276700267428259e-02,0.000000000000000000e+00,9.669718999035529450e+00,1.319466327726057199e-237,0.000000000000000000e+00,0.000000000000000000e+00,1.861222018111022436e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.695156961861080700e-142,6.849488232431414358e-01,1.689368660283900814e-30,2.474649719063979139e-02,8.401908888687003696e+00
1.421123980079126836e-12,2.122297816339437117e-140,8.822881365716456870e+00,5.811893351740594953e-05,1.480183735168812076e+00,8.507479394890303803e-01,2.024101943812174564e+00,1.128125667373999441e+01,2.240781795857590630e+00,2.565040146992429548e+00,7.581569786401484538e-03,8.140489045421055447e-01,0.000000000000000000e+00,2.082819708075160092e-01,1.999772700804684167e+00,0.000000000000000000e+00,9.223213227449583718e-01,0.000000000000000000e+00,7.283576623074119993e+01,1.020281708326650641e-05,0.000000000000000000e+00,3.275627689371373248e-19,3.886870827864176370e+00,3.416046596884070308e+00,1.000905473767940368e+00,7.651025933329613338e+00,1.824341185539531951e+00,4.967860855361616088e-68,1.236519731323515447e+00,1.967127050670991650e+01,4.303470749222524799e-34,1.973693794132541091e-01,9.928626500163829860e+00,4.574451392436902834e-06,0.000000000000000000e+00,7.209579776915757036e-85,6.951449316179744642e+01,3.512780851392123538e-02,1.610859041891363097e-13,1.557351834766272126e-02,4.512515231114454517e-01,1.185787705995479925e-70,2.097027865772192025e-94,3.236303077491936797e+00
9.996272503184842062e-01,3.974946631366447534e-52,1.361810995977047867e+01,6.045268669006501038e-45,1.678641493097690285e+00,9.999911785826881561e-01,1.999980526741972131e+00,1.089042768378566528e+01,1.743561171985398506e+00,3.063384863911141398e+00,9.924184327284967244e-01,1.185951094997440780e+00,0.000000000000000000e+00,7.917180282854899831e-01,2.814237639979124239e+00,0.000000000000000000e+00,2.077684491872531236e+00,0.000000000000000000e+00,5.013081378597362203e+01,9.999897924418894579e-01,0.000000000000000000e+00,4.898038539203181505e-81,1.383019009266086563e-01,9.999152418572199164e-01,7.529810094274489934e-34,4.368558727291522814e+01,1.748558037436492851e+00,0.000000000000000000e+00,2.328401484873136695e+00,7.249184272414971986e+00,9.396544015625268864e-01,9.560058648208711318e-01,2.945097801972253460e-01,8.111711694341659395e+00,3.466888669160126391e-01,4.138341371098466936e+01,2.717701356909848265e+00,7.620081375177383265e+00,2.934985964312393669e+00,6.127688975105814009e-125,1.230320817624445950e-01,6.574117426588046052e-44,1.119566223361935542e+01,3.848034769801957022e+00
3.727493069459211729e-04,2.777724797038715392e-07,9.658268986214279650e+00,1.096591557488113662e-127,1.841174969336356382e+00,9.999961324486845715e-01,9.999451859341453863e-01,1.198918375354335808e+01,6.597503663502481963e+00,1.063253997003143070e+01,1.257615123556796923e-15,8.998069445394390348e-22,0.000000000000000000e+00,1.181778181877462675e-21,2.945847519675645287e+00,0.000000000000000000e+00,1.386237125841147184e-06,0.000000000000000000e+00,6.591717832543324107e+01,9.999689159777389591e-01,0.000000000000000000e+00,2.150914573743303416e-66,8.448417447390241367e-07,8.795561009862873055e-63,9.995399186708402439e-01,1.253092607603250697e+00,1.004783066918570889e+01,1.939372833519486505e+01,8.604626267333802536e-01,3.935153183580141878e+00,2.208439789109651219e+00,1.066031585412286278e-02,6.110205086613076237e-32,9.974602047312923769e-01,8.011221230139946004e-09,1.022038463656315815e-01,1.632666841023517580e-15,0.000000000000000000e+00,3.149156528929080247e-54,1.117230188324793729e-04,2.623578921688554906e-10,2.819835154461988580e+01,3.283074294291626671e+00,6.798311551545002107e-01
4.094217111082458663e-42,9.999996790714476003e-01,1.061075467116098636e+01,1.290789442844729916e-44,1.999999334708810306e+00,1.864042313283564847e-09,1.651768508365466983e-03,8.703175492873224783e+00,1.535527805015169633e+01,1.295703619590982747e+01,4.677084114607134364e-26,1.493649858513498603e-05,0.000000000000000000e+00,1.353142761895393345e-85,3.757302716659996378e+00,0.000000000000000000e+00,1.995348343207983488e+00,0.000000000000000000e+00,9.403096273611181743e+01,3.108124165950732897e-05,0.000000000000000000e+00,8.160316435958857578e-13,1.751088007678519132e+00,2.908767288518187222e+00,1.377246615980811306e+01,1.460142570046634614e+00,1.999984181910238856e+00,2.271881272936671504e-30,4.810248552754350371e+00,2.155102025051465375e+01,5.800275001600070523e-207,1.988286143014276523e-14,4.826062059778884361e+00,4.662426804351868515e-01,0.000000000000000000e+00,6.504553928672453233e-220,2.879041460011089981e+01,3.033313613163593897e-283,4.061742052225316146e-01,3.946500603604959356e-01,1.279179476626653589e+01,1.818458926374189040e-243,3.567767496732465737e-01,1.935288346572172413e+00
1.697178874585865579e-123,4.070835885061969960e-08,1.367199613097468180e+01,7.271520489011599293e-05,4.601495307068228325e-07,2.046481031241845928e-30,1.065907572417043925e+00,1.199043222720364099e+01,2.271824932428667676e+00,6.898014116651269845e+00,4.110424557581824345e-01,1.420204175580570105e+00,0.000000000000000000e+00,5.763932065694037504e-193,3.483113987199553119e+00,0.000000000000000000e+00,1.004650669109324435e+00,0.000000000000000000e+00,7.221167389930819525e+01,7.839677756696791117e-13,0.000000000000000000e+00,2.146228387065086451e+00,3.316832140736527277e-04,1.790979589391208458e-119,1.634605312873300687e+00,1.115384934588528887e-01,4.026724210788463765e+00,6.251399364563375906e-138,6.145785302237175562e-01,9.930372304109631898e+00,5.102476138665517640e-22,0.000000000000000000e+00,3.774881476382545708e-88,2.331030536120310970e+00,9.484485762008108833e-02,2.958021548836783410e+01,2.361359358684166944e-03,1.018242250807456895e+00,8.531166636506123599e-03,3.434846722182092493e-07,3.685745730378055325e-24,4.643479650130901332e-37,6.802225988663264999e+00,4.060221049440968066e+00
7.098026487898306798e-69,1.778341957255050539e-54,5.820257385847829035e+00,9.999272878556340061e-01,1.235985946243051581e+00,1.221406903842575942e-01,1.932514756268793876e+00,8.983376768925227296e+00,2.407278147156804948e+01,2.186056875284640100e+01,5.889575430709876880e-01,1.624258409124251346e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.982273822106255690e+00,0.000000000000000000e+00,1.487585966088860942e-02,0.000000000000000000e+00,8.939946920568665689e+01,1.986098010619396392e+00,0.000000000000000000e+00,2.853674655610949795e+00,9.999912972108901954e-01,9.999948822166759843e-01,9.900932519900537798e+00,5.507280019238924851e+00,8.269707993232925569e-08,5.838637645379748164e+01,6.828129688293873558e-04,1.810544940622252241e+01,2.507954455688878426e+01,9.678252600931818606e+00,2.372387405333378219e-01,1.127548394575071493e-02,0.000000000000000000e+00,1.681828538527446262e-22,2.809706473326285980e+00,0.000000000000000000e+00,3.013109499235675059e+00,0.000000000000000000e+00,2.952845122743856976e+01,6.933363156522582926e+01,1.367192717583347719e-71,6.976846938815439714e+00
7.049251938975747299e-14,2.896026750622522398e-144,7.914945879320907984e+00,2.618467722957949308e-11,4.082239938264335066e+00,8.778593091076724031e-01,9.999959899208672454e-01,8.989527362304157165e+00,3.460832236873417855e+01,1.388151967515833540e+01,4.273836483961261441e-24,1.955522472779898990e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.290925590211529139e-02,0.000000000000000000e+00,9.851242519674114906e-01,0.000000000000000000e+00,7.561633876554495259e+01,2.013900878527805638e+00,0.000000000000000000e+00,1.000096961004151463e+00,3.992554937927892844e+00,5.761716693994459959e+00,1.099883764708180944e+00,8.188593026339436420e+00,1.726725749110866515e+00,1.254518232881495210e-228,1.998971997122675592e+00,6.516889227076859470e+00,1.098635617931332739e-21,1.066676961289110860e-47,9.041237655697921483e+00,1.999842295768431218e-26,0.000000000000000000e+00,0.000000000000000000e+00,3.797566828492432478e+01,5.119873787534636469e-27,2.955673000250202723e-98,9.983778568945964709e-35,2.000619024123481360e+00,0.000000000000000000e+00,3.910315835941556850e-01,4.333351010063877240e+00
9.984407420673570011e-01,1.754452899529460438e-277,9.935466660215372059e+00,5.033557102630426026e-19,3.673770034319169930e+00,9.999977626084660676e-01,4.009901520722098064e-06,7.872421420930979075e+00,2.109923201151403749e+00,4.846457415302527494e+00,5.927801958019312933e-54,2.486340383276174915e-09,0.000000000000000000e+00,0.000000000000000000e+00,9.445684067581565646e-01,0.000000000000000000e+00,1.641160876407151908e-16,0.000000000000000000e+00,6.590134323459150778e+01,1.213610829834972294e-05,0.000000000000000000e+00,7.592432617895295346e-03,9.549305924941207350e-05,2.112967355673239159e-38,2.065986917491838426e+01,1.823159550603384194e+00,1.000193460344737995e+00,3.171880390754879997e+01,1.031580248074315476e+00,2.175583703770018218e+01,1.466059408606185421e+01,2.986527892329274625e+00,0.000000000000000000e+00,2.236448261898736583e-33,0.000000000000000000e+00,0.000000000000000000e+00,5.422490528667596621e+00,1.563461614215978443e-02,9.147892468686297462e+00,9.966377712670524414e-01,5.314433374869869198e+01,4.118351623180586785e+01,1.147263465483280307e-92,2.061530837626822432e+00
1.177022855708815152e+00,0.000000000000000000e+00,8.567931572653320060e+00,1.232800972027082498e+00,8.004094109634863480e-03,2.000000936322008815e+00,8.824484218264634361e-01,5.249704475136566906e+00,7.232094260076900483e+00,1.062505164942083269e+01,6.283876716984556386e-08,2.034646327509190389e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.545999591925095729e+00,8.680279763040058765e-187,2.534209519313235528e-72,7.131839777127925132e-223,6.755482891740578566e+01,9.999889626400568776e-01,3.473957732672482880e-199,1.898125605144370454e+00,1.175671029637548642e-06,9.998406257213258153e-01,9.465721544462700976e+00,9.999129322384506802e-01,2.035018548487978585e+00,5.428473565992753436e+00,3.039938359258957390e-01,1.750869953187713435e+01,3.393553856772167876e+01,1.640087096428245417e+01,8.135812295841290953e-02,9.994848620299314756e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.530581296367265143e-01,0.000000000000000000e+00,1.049947969904475142e+00,7.355732643586052649e-07,9.648519147749172475e+01,7.400568547814484255e+00,1.023584955529923918e-82,7.092756325918234683e-01
